,i,j,Lon,Lat,SL,UC,Code,Error
26711758,3359,2927,111.95,-7.55,271.02023466071,264.435094660718,13,212
26711759,3360,2927,111.983333333333,-7.55,266.145368678176,259.675738678176,13,212
26711760,3361,2927,112.016666666667,-7.55,259.246776148678,252.897246148678,13,212
26711761,3362,2927,112.05,-7.55,249.474101351081,243.248941351104,13,212
26711762,3363,2927,112.083333333333,-7.55,237.864062999777,231.767192999777,13,212
26711763,3364,2927,112.116666666667,-7.55,229.748960092209,223.783950092218,13,212
26711764,3365,2927,112.15,-7.55,231.998606645098,226.168646645082,13,212
26711765,3366,2927,112.183333333333,-7.55,246.7390302327,241.0469502327,13,212
26711766,3367,2927,112.216666666667,-7.55,269.348287048701,263.796537048655,13,212
26711767,3368,2927,112.25,-7.55,292.801168506317,287.391818506317,13,212
26711768,3369,2927,112.283333333333,-7.55,308.226399791818,302.961129791818,13,212
26711769,3370,2927,112.316666666667,-7.55,308.420425060808,303.300535060823,13,212
26711770,3371,2927,112.35,-7.55,292.786005187307,287.812395187307,13,212
26711771,3372,2927,112.383333333333,-7.55,268.013487052649,263.186707052649,13,212
26711772,3373,2927,112.416666666667,-7.55,243.782514177153,239.102714177191,13,212
26711773,3374,2927,112.45,-7.55,229.396811110892,224.863751110892,13,212
26711774,3375,2927,112.483333333333,-7.55,233.290080596603,228.903180596575,13,212
26711775,3376,2927,112.516666666667,-7.55,258.515845529236,254.27415552917,13,212
26711776,3377,2927,112.55,-7.55,297.440570042477,293.342770042477,13,212
26711777,3378,2927,112.583333333333,-7.55,333.248760976181,329.293200976126,13,212
26711778,3379,2927,112.616666666667,-7.55,343.867439991997,340.05211999201,13,212
26711779,3380,2927,112.65,-7.55,315.02299611007,311.34562611007,13,212
26711780,3381,2927,112.683333333333,-7.55,268.621253315821,265.079203315897,13,212
26711781,3382,2927,112.716666666667,-7.55,239.861513561583,236.451853561583,13,212
26711782,3383,2927,112.75,-7.55,231.870988476391,228.590548476391,13,212
26711783,3384,2927,112.783333333333,-7.55,230.406623797936,227.251913797937,13,212
26711784,3385,2927,112.816666666667,-7.55,225.574123614154,222.564742704295,13,212
26711785,3386,2927,112.85,-7.55,211.846214671224,209.045439934905,13,212
26711786,3387,2927,112.883333333333,-7.55,190.759177733449,188.238274222569,13,212
26711787,3388,2927,112.916666666667,-7.55,167.797027739869,165.64696788854,13,212
26711788,3389,2927,112.95,-7.55,145.949258830398,144.295993705368,13,212
26711789,3390,2927,112.983333333333,-7.55,127.725724204488,126.585610067728,13,212
26711790,3391,2927,113.016666666667,-7.55,113.309091076586,112.486887619911,13,212
26711791,3392,2927,113.05,-7.55,100.215106117926,99.581033281083,13,212
26711792,3393,2927,113.083333333333,-7.55,90.050578096284,89.907135567884,13,212
26711793,3394,2927,113.116666666667,-7.55,85.604976293813,86.076397164068,13,212
26711794,3395,2927,113.15,-7.55,85.710001599367,86.45894955788,13,212
26711795,3396,2927,113.183333333333,-7.55,86.758184183304,88.2628989014,13,212
26711796,3397,2927,113.216666666667,-7.55,87.753345393815,90.472747008158,13,212
26711797,3398,2927,113.25,-7.55,92.978404954945,96.5720617389284,13,212
26711798,3399,2927,113.283333333333,-7.55,101.237335551464,105.60072448039,13,212
26711799,3400,2927,113.316666666667,-7.55,104.969719757321,109.444882366329,13,212
26711800,3401,2927,113.35,-7.55,105.588165693096,109.437944779825,13,212
26711801,3402,2927,113.383333333333,-7.55,103.089871180229,107.101420081408,13,212
26711802,3403,2927,113.416666666667,-7.55,92.15729356748,96.5733348923633,13,212
26711803,3404,2927,113.45,-7.55,81.482175897051,85.973813505792,13,212
26711804,3405,2927,113.483333333333,-7.55,99999.0,410.930066617287,888,-888
26711805,3406,2927,113.516666666667,-7.55,99999.0,406.897288240311,888,-888
26711806,3407,2927,113.55,-7.55,99999.0,396.474719320791,888,-888
